cluster_id,centroid_lat,centroid_lon,nearest_osm_feature,distance_to_osm_m,nearest_osm_lat,nearest_osm_lon,osm_count_within_5km
-1,21.89279,82.74654,Prakash Champa Captive Power Station,13954.39,21.9963319,82.6700925,0
-1,21.8935,82.75394,Prakash Champa Captive Power Station,14336.35,21.9963319,82.6700925,0
-1,21.89821,82.74596,Prakash Champa Captive Power Station,13426.41,21.9963319,82.6700925,0
-1,21.89892,82.75338,Prakash Champa Captive Power Station,13824.37,21.9963319,82.6700925,0
-1,21.91713,83.24432,Baradarha Power Station,5565.66,21.9082666,83.1912217,0
-1,21.92319,82.29228,Unnamed industrial feature,6179.27,21.9597033,82.3374438,0
214,21.931546,82.67356199999999,Prakash Champa Captive Power Station,7212.74,21.9963319,82.6700925,0
-1,21.93099,82.72053,Prakash Champa Captive Power Station,8935.56,21.9963319,82.6700925,0
-1,21.93392,82.71997,Prakash Champa Captive Power Station,8638.17,21.9963319,82.6700925,0
-1,21.9364,82.71993,Prakash Champa Captive Power Station,8415.68,21.9963319,82.6700925,0
-1,21.93893,82.12836,Unnamed industrial feature,6729.27,21.9685492,82.0714598,0
-1,21.93926,82.13174,Unnamed industrial feature,7018.22,21.9685492,82.0714598,0
-1,21.96189,83.9444,Darlipali Super Thermal Power Station,5177.84,21.9676335,83.8945734,0
-1,21.96227,83.94873,Darlipali Super Thermal Power Station,5616.58,21.9676335,83.8945734,0
-1,21.97391,82.71231,Prakash Champa Captive Power Station,5016.44,21.9963319,82.6700925,0
-1,21.97897,82.70807,Prakash Champa Captive Power Station,4365.79,21.9963319,82.6700925,2
-1,21.97992,82.49177,Unnamed industrial feature,3391.87,21.9983308,82.5179994,1
-1,22.01898,83.01663,Vandana Trailor,5213.56,22.0244572,82.9663996,0
-1,22.0206,82.9158,Swastik Metal Industries,3874.82,22.0123157,82.9523105,1
-1,22.02608,82.91522,Swastik Metal Industries,4118.4,22.0123157,82.9523105,1
-1,22.02783,82.44596,Unnamed industrial feature,3719.1,22.0319451,82.4101531,3
-1,22.03497,83.77779,Garjanbahal Coal Mine,2436.76,22.0294338,83.7549161,1
-1,22.03589,83.77935,Garjanbahal Coal Mine,2618.83,22.0294338,83.7549161,1
-1,22.03911,82.39487,Unnamed industrial feature,1765.27,22.0319451,82.4101531,3
-1,22.03944,82.39838,Unnamed industrial feature,1472.1,22.0319451,82.4101531,3
-1,22.03981,82.45905,Unnamed industrial feature,5115.22,22.0319451,82.4101531,0
-1,22.06657,82.514,Unnamed industrial feature,3464.24,22.0772004,82.5456009,1
-1,22.07055,82.49911,Unnamed industrial feature,4847.36,22.0772004,82.5456009,1
-1,22.07226,82.51699,Unnamed industrial feature,2998.92,22.0772004,82.5456009,1
-1,22.08049,82.37981,Unnamed industrial feature,6238.3,22.0319451,82.4101531,0
-1,22.10253,82.72044,Unnamed industrial feature,3082.7,22.1177028,82.6953954,1
-1,22.10715,82.32918,Sipat Thermal Power Station,4637.39,22.1291184,82.290914,1
-1,22.12098,82.68484,Unnamed industrial feature,1146.76,22.1177028,82.6953954,3
-1,22.12279,82.55737,Unnamed industrial feature,5212.32,22.0772004,82.5456009,0
-1,22.13792,82.69051,Unnamed industrial feature,2303.68,22.1177028,82.6953954,1
-1,22.14017,82.68863,Unnamed industrial feature,2593.61,22.1177028,82.6953954,1
-1,22.28746,82.60518,Gevra Open Cast Mine,5459.4,22.3337838,82.5875947,0
-1,18.4694,83.74088,Unnamed industrial feature,3557.93,18.4831332,83.7104092,4
-1,18.47105,83.73921,Unnamed industrial feature,3321.31,18.4831332,83.7104092,4
-1,17.84748,81.41083,Lower Sileru Power House,26416.58,17.8702666,81.6592761,0
-1,17.9141,81.58028,Lower Sileru Power House,9676.34,17.8702666,81.6592761,0
-1,17.92824,82.17682,Upper Sileru Power House,20597.9,18.0371452,82.0192773,0
-1,17.92844,82.17849,Upper Sileru Power House,20728.05,18.0371452,82.0192773,0
-1,17.95875,81.62119,Lower Sileru Power House,10632.13,17.8702666,81.6592761,0
-1,17.95971,81.62105,Lower Sileru Power House,10736.56,17.8702666,81.6592761,0
-1,18.1883,80.56862,Unnamed industrial feature,13225.0,18.2694426,80.4770687,0
-1,18.19047,81.77665,Donkarayi Power House,28873.61,17.9328225,81.8106443,0
-1,18.20129,81.96302,Balimela Power House,10306.56,18.2074394,82.0603778,0
-1,18.21812,82.95296,Unnamed industrial feature,5513.39,18.1735811,82.9300238,0
-1,18.25368,82.07489,Balimela Power House,5365.3,18.2074394,82.0603778,0
-1,18.29049,81.87895,Balimela Power House,21268.68,18.2074394,82.0603778,0
-1,18.34809,82.0833,Balimela Power House,15825.79,18.2074394,82.0603778,0
-1,18.40874,81.7253,Balimela Power House,41860.11,18.2074394,82.0603778,0
-1,18.41064,81.72413,Balimela Power House,42077.44,18.2074394,82.0603778,0
-1,18.44747,83.92699,Unnamed industrial feature,11001.11,18.3750133,83.9979906,0
-1,18.5387,83.54172,Unnamed industrial feature,10167.5,18.4472615,83.5416076,0
-1,18.77273,82.74854,Unnamed industrial feature,3929.36,18.7834936,82.7129893,1
-1,18.91154,82.50884,Unnamed industrial feature,4470.59,18.8810668,82.5365603,1
-1,18.96274,82.60748,Unnamed industrial feature,9094.27,18.8941466,82.5603913,0
-1,18.96292,82.60553,Unnamed industrial feature,9001.21,18.8941466,82.5603913,0
-1,19.03008,82.41532,Unnamed industrial feature,20907.34,18.8810668,82.5365603,0
-1,19.03626,82.39732,Unnamed industrial feature,22632.02,18.8810668,82.5365603,0
-1,19.03882,82.39471,Unnamed industrial feature,23026.6,18.8810668,82.5365603,0
-1,19.05448,82.36061,NMDC I&S Plant Nagarnar,20226.1,19.089805,82.1718118,0
-1,19.07141,81.97344,Unnamed industrial feature,15004.3,18.9876013,81.8615717,0
-1,19.11644,82.42492,NMDC I&S Plant Nagarnar,26758.87,19.089805,82.1718118,0
-1,19.12021,82.42438,NMDC I&S Plant Nagarnar,26751.92,19.089805,82.1718118,0
-1,19.1675,82.58234,Unnamed industrial feature,19071.83,19.2632538,82.7330357,0
-1,19.16792,82.58108,Unnamed industrial feature,19155.84,19.2632538,82.7330357,0
-1,19.17068,82.57687,Unnamed industrial feature,19360.54,19.2632538,82.7330357,0
-1,19.17107,82.57564,Unnamed industrial feature,19447.14,19.2632538,82.7330357,0
-1,19.17131,82.58181,Unnamed industrial feature,18885.21,19.2632538,82.7330357,0
-1,19.17172,82.58055,Unnamed industrial feature,18972.06,19.2632538,82.7330357,0
-1,19.32436,82.33481,NMDC I&S Plant Nagarnar,31195.86,19.089805,82.1718118,0
-1,19.35598,83.77969,Unnamed industrial feature,31767.01,19.0721465,83.8141018,0
-1,19.59181,82.07958,Unnamed industrial feature,15689.97,19.6695441,82.2046074,0
-1,19.63484,82.49955,Unnamed industrial feature,31125.93,19.6695441,82.2046074,0
-1,19.64758,82.5383,Unnamed industrial feature,35027.47,19.6695441,82.2046074,0
-1,19.66728,82.51051,Unnamed industrial feature,32031.25,19.6695441,82.2046074,0
-1,19.66793,82.5155,Unnamed industrial feature,32553.18,19.6695441,82.2046074,0
-1,19.72414,82.38421,Unnamed industrial feature,19758.14,19.6695441,82.2046074,0
-1,19.7781,82.74568,Unnamed industrial feature,40170.25,20.1307719,82.6623773,0
-1,19.96254,80.45605,Surjagarh Iron Ore Mines,38468.83,19.6279034,80.3627551,0
-1,20.61752,81.83929,Unnamed industrial feature,27414.64,20.8379136,81.7211367,0
-1,20.76297,84.21979,Manamunda,34260.13,20.7843965,83.8910557,0
-1,20.76305,81.41187,Unnamed industrial feature,14558.51,20.6913779,81.5290207,0
-1,20.79465,82.0202,chandu paplu mixture factory,19697.63,20.811061,82.2088839,0
-1,20.82087,84.09588,Manamunda,21673.52,20.7843965,83.8910557,0
-1,20.8338,81.99188,Unnamed industrial feature,21404.14,20.9925823,81.8753877,0
-1,20.8539,82.51042,Unnamed industrial feature,3013.56,20.859623,82.538768,2
-1,20.8965,83.79324,Manamunda,16084.53,20.7843965,83.8910557,0
-1,20.90266,83.8091,Unnamed industrial feature,15467.25,21.0367759,83.8486205,0
-1,20.92996,81.80946,Unnamed industrial feature,9764.77,20.9925823,81.8753877,0
-1,20.94708,81.94355,Unnamed industrial feature,8660.64,20.9961307,81.8787566,0
-1,20.98476,84.242,Unnamed industrial feature,41241.13,21.0367759,83.8486205,0
-1,21.02252,81.84948,Unnamed industrial feature,4224.45,20.9961307,81.8787566,2
-1,21.07527,83.52715,Unnamed industrial feature,3857.86,21.0849405,83.5628593,1
-1,21.08172,83.03043,Unnamed industrial feature,842.17,21.0746344,83.0275628,1
-1,21.0998,83.41956,Unnamed industrial feature,4053.46,21.1305002,83.440631,2
-1,21.10316,83.41968,Unnamed industrial feature,3736.97,21.1305002,83.440631,2
-1,21.1039,83.419,Unnamed industrial feature,3712.54,21.1305002,83.440631,2
-1,21.11345,83.59919,Unnamed industrial feature,4924.9,21.0849405,83.5628593,1
-1,21.24625,83.80711,Unnamed industrial feature,2449.59,21.2400461,83.8297891,3
-1,21.27039,83.93625,Unnamed industrial feature,6980.32,21.2752559,83.8690871,0
-1,21.27839,83.93094,Unnamed industrial feature,6418.4,21.2752559,83.8690871,0
-1,20.95799,81.33538,Unnamed industrial feature,21624.87,21.152465,81.3363608,0
-1,20.99278,81.20699,Unnamed industrial feature,15970.7,21.1209791,81.1375952,0
-1,21.07575,81.63625,Unnamed industrial feature,4829.16,21.0454288,81.6029316,1
-1,21.07886,81.06863,Unnamed industrial feature,3206.56,21.1042521,81.05398,2
-1,21.10616,81.21829,Unnamed industrial feature,6364.0,21.1482322,81.1766928,0
-1,21.12116,81.83693,Unnamed industrial feature,5669.29,21.1589524,81.8002376,0
-1,21.12281,81.8382,Unnamed industrial feature,5626.02,21.1589524,81.8002376,0
-1,21.18038,80.48292,Unnamed industrial feature,25958.31,21.1924396,80.7329571,0
-1,21.23842,81.99454,Unnamed industrial feature,10800.68,21.1471257,82.0301142,0
-1,21.2434,81.43951,Unnamed industrial feature,2934.51,21.2338244,81.4658942,6
-1,21.2637,81.85895,Unnamed industrial feature,5606.39,21.2132862,81.8597639,0
-1,21.26978,83.93681,Unnamed industrial feature,7043.73,21.2752559,83.8690871,0
-1,21.32925,81.83479,Unnamed industrial feature,7951.72,21.2870548,81.7728173,0
-1,21.333,81.83425,Unnamed industrial feature,7566.6,21.3990232,81.8519425,0
-1,21.3471,83.96993,Chiplima Hydro Electric Project,5543.03,21.3528497,83.9167645,0
-1,21.35631,83.60473,ACC Limited Bargarh Cement Works,2075.81,21.3710758,83.6169953,40
-1,21.36069,82.1356,Unnamed industrial feature,23637.36,21.4235434,81.9175031,0
222,21.366312,82.133512,Unnamed industrial feature,23251.71,21.4235434,81.9175031,0
-1,21.36514,82.14009,Unnamed industrial feature,23942.58,21.4235434,81.9175031,0
-1,21.37395,83.79494,Unnamed industrial feature,625.73,21.3787899,83.791857,10
-1,21.37481,83.76512,Unnamed industrial feature,651.45,21.3700505,83.7687886,9
-1,21.37818,83.7944,Unnamed industrial feature,271.91,21.3787899,83.791857,11
-1,21.42034,82.99359,Singhal Forestry,12045.48,21.3202503,83.0380851,0
-1,21.43777,82.04592,Unnamed industrial feature,13385.85,21.4235434,81.9175031,0
-1,21.44156,82.04539,Unnamed industrial feature,13387.75,21.4235434,81.9175031,0
-1,21.44536,82.04486,Unnamed industrial feature,13141.04,21.5419427,81.9716644,0
-1,21.45321,83.92152,B R Steel Plant,942.1,21.4607909,83.9255851,8
-1,21.45628,80.39527,Unnamed industrial feature,6756.89,21.434774,80.3342092,0
-1,21.47013,80.4957,Unnamed industrial feature,17169.09,21.434774,80.3342092,0
-1,21.47118,82.00584,Unnamed industrial feature,8626.29,21.5419427,81.9716644,0
-1,21.47127,82.00793,Unnamed industrial feature,8708.1,21.5419427,81.9716644,0
-1,21.47183,82.01078,Unnamed industrial feature,8783.82,21.5419427,81.9716644,0
-1,21.47252,80.46105,Unnamed industrial feature,13781.51,21.434774,80.3342092,0
-1,21.47711,80.52042,Unnamed industrial feature,19837.43,21.434774,80.3342092,0
-1,21.50109,81.84865,Unnamed industrial feature,3829.91,21.4711494,81.8669479,3
-1,21.53146,82.7246,Unnamed industrial feature,20300.51,21.6997107,82.6483707,0
-1,21.55161,80.4317,Unnamed industrial feature,16447.53,21.434774,80.3342092,0
-1,21.55894,83.98234,Unnamed industrial feature,7706.88,21.5337542,83.9129171,0
-1,21.55945,83.98669,Unnamed industrial feature,8147.37,21.5337542,83.9129171,0
-1,21.58918,82.95958,Unnamed industrial feature,10861.97,21.6454618,83.0454611,0
-1,21.58964,82.96332,Unnamed industrial feature,10518.05,21.6454618,83.0454611,0
-1,21.59145,82.89801,Unnamed industrial feature,16383.03,21.6454618,83.0454611,0
-1,21.59365,82.36244,Unnamed industrial feature,21621.39,21.7304063,82.2137084,0
-1,21.60617,83.02195,Unnamed industrial feature,4999.49,21.6454618,83.0454611,1
-1,21.60662,83.02573,Unnamed industrial feature,4776.37,21.6454618,83.0454611,1
-1,21.62245,82.68771,Unnamed industrial feature,9504.37,21.6997107,82.6483707,0
-1,21.62304,83.47169,Unnamed industrial feature,4483.46,21.6541438,83.4440871,1
-1,21.6267,83.46712,Unnamed industrial feature,3870.36,21.6541438,83.4440871,1
-1,21.64857,83.94136,Sahajbahal Jharsuguda Ind-Barath Power Plant,2632.23,21.664922,83.9229431,1
-1,21.65285,83.94079,Sahajbahal Jharsuguda Ind-Barath Power Plant,2281.14,21.664922,83.9229431,1
-1,21.65931,82.21451,Unnamed industrial feature,7905.98,21.7304063,82.2137084,0
-1,21.66586,83.17726,Unnamed industrial feature,3418.31,21.6843476,83.20369,1
-1,21.67372,83.60129,ACC Ltd. Dungri Limestone,5208.49,21.695719,83.5567868,0
-1,21.69591,82.63721,Unnamed industrial feature,275.1,21.6975956,82.639159,2
-1,21.73046,83.90958,Unnamed industrial feature,5432.9,21.7493504,83.86107,0
-1,21.73096,83.91393,Unnamed industrial feature,5830.09,21.7493504,83.86107,0
-1,21.74775,82.47405,Unnamed industrial feature,10438.76,21.7328924,82.5738429,0
-1,21.74931,82.52062,Unnamed industrial feature,5792.34,21.7328924,82.5738429,0
-1,21.74962,82.52256,Unnamed industrial feature,5613.86,21.7328924,82.5738429,0
-1,21.74966,83.18611,Unnamed industrial feature,7486.03,21.6843476,83.20369,0
-1,21.75012,83.18999,Unnamed industrial feature,7449.23,21.6843476,83.20369,0
-1,21.75583,83.38139,LARA Super Thermal Power Station,6994.57,21.7564706,83.4491144,0
-1,21.7572,83.11041,Unnamed industrial feature,4734.82,21.7740968,83.0683243,1
-1,21.75767,83.11428,Unnamed industrial feature,5085.11,21.7740968,83.0683243,0
-1,21.76126,83.10986,Unnamed industrial feature,4520.5,21.7740968,83.0683243,1
-1,21.76173,83.11372,Unnamed industrial feature,4885.36,21.7740968,83.0683243,1
-1,21.77332,84.17085,Unnamed industrial feature,7592.61,21.8336965,84.1365006,0
-1,21.77382,84.17532,Unnamed industrial feature,7771.12,21.8336965,84.1365006,0
-1,21.77433,84.17976,Unnamed industrial feature,7970.11,21.8336965,84.1365006,0
-1,21.77573,82.47547,Unnamed industrial feature,11220.76,21.7328924,82.5738429,0
-1,21.77716,84.16584,Unnamed industrial feature,6978.23,21.8336965,84.1365006,0
-1,21.77868,84.1792,Unnamed industrial feature,7540.35,21.8336965,84.1365006,0
-1,21.7815,84.16528,Unnamed industrial feature,6520.26,21.8336965,84.1365006,0
-1,21.78252,84.17419,Unnamed industrial feature,6893.62,21.8336965,84.1365006,0
-1,21.78291,83.57961,Unnamed industrial feature,2240.06,21.7821918,83.5579294,3
-1,21.78543,82.36159,Unnamed industrial feature,12974.1,21.7893745,82.2360071,0
-1,21.78636,84.16919,Unnamed industrial feature,6252.52,21.8336965,84.1365006,0
-1,21.78682,82.88291,Unnamed industrial feature,11953.52,21.718007,82.793988,0
-1,21.79046,83.07853,Unnamed industrial feature,2102.64,21.7740968,83.0683243,1
-1,21.79193,82.80904,Unnamed industrial feature,8365.56,21.718007,82.793988,0
-1,21.79626,83.16005,Unnamed industrial feature,9786.39,21.7740968,83.0683243,0
-1,21.79655,82.45097,Unnamed industrial feature,14529.67,21.7328924,82.5738429,0
-1,21.80013,83.43673,LARA Super Thermal Power Station,5020.31,21.7564706,83.4491144,0
-1,21.80484,82.35888,Unnamed industrial feature,12802.04,21.7893745,82.2360071,0
-1,21.80713,81.89082,Unnamed industrial feature,11128.32,21.8706965,81.9740957,0
-1,21.80872,82.35835,Unnamed industrial feature,12812.98,21.7893745,82.2360071,0
-1,21.81053,82.79518,Unnamed industrial feature,10288.82,21.718007,82.793988,0
-1,21.81098,82.79887,Unnamed industrial feature,10350.41,21.718007,82.793988,0
-1,21.81452,82.79462,Unnamed industrial feature,10731.95,21.718007,82.793988,0
-1,21.81496,82.79831,Unnamed industrial feature,10789.92,21.718007,82.793988,0
-1,21.81682,83.36504,Unnamed industrial feature,5751.67,21.8661935,83.3816546,0
-1,21.82382,83.14841,Uchpinda Power Station,7563.31,21.886745,83.1205846,0
-1,21.82917,83.87163,Unnamed industrial feature,3356.29,21.8217268,83.9031404,4
-1,21.82986,83.09546,Unnamed industrial feature,6804.1,21.7740968,83.0683243,0
-1,21.83031,83.09931,Uchpinda Power Station,6648.28,21.886745,83.1205846,0
-1,21.83068,82.3446,Unnamed industrial feature,12115.04,21.7893745,82.2360071,0
-1,21.83166,82.34232,Unnamed industrial feature,11940.03,21.7893745,82.2360071,0
-1,21.83242,84.17406,Unnamed industrial feature,3879.44,21.8336965,84.1365006,1
-1,21.84185,83.39843,Unnamed industrial feature,3213.18,21.8661935,83.3816546,1
-1,21.84352,83.44719,Unnamed industrial feature,5964.21,21.871605,83.4964264,0
-1,21.84513,82.3959,Akaltara-KMPCL Coal Power Plant,13085.83,21.9617037,82.4132796,0
-1,21.84712,82.56882,Unnamed industrial feature,12712.11,21.7328924,82.5738429,0
-1,21.84745,83.40993,Unnamed industrial feature,3585.94,21.8661935,83.3816546,1
-1,21.85356,82.81554,Unnamed industrial feature,15236.19,21.718007,82.793988,0
-1,21.87177,84.21004,Unnamed industrial feature,8690.55,21.8336965,84.1365006,0
-1,21.87817,82.52975,Unnamed industrial feature,13176.78,21.9652948,82.4431657,0
-1,21.8877,84.19428,Unnamed industrial feature,8462.49,21.8336965,84.1365006,0
-1,21.88873,82.83717,Swastik Metal Industries,18162.01,22.0123157,82.9523105,0
-1,21.89461,84.21623,Unnamed industrial feature,10657.11,21.8336965,84.1365006,0
-1,21.895,83.02037,Uchpinda Power Station,10380.53,21.886745,83.1205846,0
-1,21.89868,84.09748,Unnamed industrial feature,494.47,21.8954195,84.094221,2
-1,21.89874,82.80193,Prakash Champa Captive Power Station,17396.68,21.9963319,82.6700925,0
-1,21.9023,82.79768,Prakash Champa Captive Power Station,16807.06,21.9963319,82.6700925,0
-1,21.90352,84.10133,Unnamed industrial feature,1161.58,21.8954195,84.094221,2
-1,21.90673,82.80083,Prakash Champa Captive Power Station,16765.11,21.9963319,82.6700925,0
-1,21.92682,83.14523,Athena Chhattisgarh power station,2693.98,21.907181,83.1299372,1
-1,21.92695,82.73324,Prakash Champa Captive Power Station,10095.94,21.9963319,82.6700925,0
-1,21.94735,82.47651,Unnamed industrial feature,3975.78,21.9652948,82.4431657,1
-1,21.95557,82.47816,Unnamed industrial feature,3767.38,21.9652948,82.4431657,1
-1,21.95802,82.52952,Unnamed industrial feature,4637.1,21.9983308,82.5179994,1
-1,21.95806,82.53241,Unnamed industrial feature,4718.02,21.9983308,82.5179994,1
-1,21.96282,82.86137,Swastik Metal Industries,10872.5,22.0123157,82.9523105,0
-1,21.96355,82.37978,Unnamed industrial feature,2540.47,21.9627627,82.3551597,4
-1,21.99271,82.65466,Prakash Champa Captive Power Station,1641.3,21.9963319,82.6700925,4
-1,21.99469,82.3433,Arasmeta Cement Plant,2960.47,21.9690218,82.3509246,3
-1,22.07136,83.88512,Unnamed industrial feature,6424.82,22.0137464,83.8803953,0
-1,22.07711,82.88354,Swastik Metal Industries,10106.78,22.0123157,82.9523105,0
-1,22.07758,82.88732,Swastik Metal Industries,9875.82,22.0123157,82.9523105,0
-1,22.08281,83.42377,Tamnar Power Station,3660.27,22.1047558,83.450249,1
-1,22.0831,82.93278,Vandana Trailor,7384.13,22.0244572,82.9663996,0
-1,22.08406,82.51826,Unnamed industrial feature,2918.62,22.0772004,82.5456009,1
-1,22.0893,82.6859,Unnamed industrial feature,2566.92,22.0907598,82.6610362,3
-1,22.09066,82.24773,Unnamed industrial feature,3788.48,22.0585003,82.2355903,5
-1,22.09259,82.67985,Unnamed industrial feature,1949.07,22.0907598,82.6610362,3
-1,22.09522,82.31637,Sipat Thermal Power Station,4591.81,22.1291184,82.290914,1
